frame,pedestrian_id,X,Y,Z
0,0,2.8721768266560344,1.3740389757360938,1.7679964105222163
0,1,0.1661181369961789,1.4265539994879868,1.6292228210862785
0,2,2.594443152650791,1.2945181747000074,1.658686829374912
0,3,2.1234527250085673,1.3082216373639162,1.639642244031831
0,4,0.04477675936169581,1.4275745202194963,1.6215062474103432
0,5,3.23397627353362,1.3051296463417144,1.7172599649426576
1,6,2.8835782139693733,1.3736254092377986,1.768365795333942
1,7,2.594443152650791,1.2945181747000074,1.658686829374912
1,8,0.16231760022841338,1.426691857683616,1.629099690407543
1,9,0.04477675936169581,1.4275745202194963,1.6215062474103432
1,10,2.1197898823712227,1.306664032243479,1.6376309107223528
1,11,3.2301758110958403,1.305267501841146,1.7171368366720825
2,12,2.890903661388108,1.3767406281065053,1.7723884542467858
2,13,0.16231760022841338,1.426691857683616,1.629099690407543
2,14,2.590780547869401,1.292960560951738,1.6566755037715464
2,15,0.04519033448782281,1.4224880859486253,1.6158416258687285
2,16,2.1161272797467907,1.3051063919674415,1.6356195555757436
3,17,0.16245546004176104,1.424996361908147,1.627211463531509
3,18,2.921307836602255,1.3756377668553879,1.7733734958236131
3,19,2.594443152650791,1.2945181747000074,1.658686829374912
3,20,0.04463890386226414,1.429269962939429,1.6233944151998898
3,21,2.115989419933443,1.3068018877429106,1.6375077824517774
4,22,0.1661181369961789,1.4265539994879868,1.6292228210862785
4,23,2.913844767226127,1.3742180351343185,1.7712390714929163
4,24,2.598243615088571,1.2943803192005756,1.6588099576454873
4,25,0.04463890386226414,1.429269962939429,1.6233944151998898
4,26,2.9823921401992823,1.3700410972299193,1.7715671920178
4,27,2.1197898823712227,1.306664032243479,1.6376309107223528
4,28,3.226375110802106,1.3054053659684097,1.7170137006953945
5,29,2.9291847146465484,1.3719711087332906,1.7698433654052959
5,30,2.5906426902130115,1.294656030199439,1.6585637011043368
5,31,0.16231760022841338,1.426691857683616,1.629099690407543
5,32,0.0443631885494848,1.4326609014348308,1.6271708098654705
5,33,2.1199277421845704,1.30496853646801,1.6357426838463187
5,34,2.9901311627441443,1.368069881827755,1.7699252293890293
6,35,2.929598289772675,1.36688467446242,1.7641787438636811
6,36,2.590780547869401,1.292960560951738,1.6566755037715464
6,37,0.15851706346064787,1.4268297158792451,1.6289765597288075
6,38,3.001808503226217,1.3642653682062262,1.766518227241287
6,39,3.2265129684584957,1.3037098967207088,1.715125503362604
6,40,0.04519033448782281,1.4224880859486253,1.6158416258687285
7,41,2.9901311627441443,1.368069881827755,1.7699252293890293
7,42,2.590780547869401,1.292960560951738,1.6566755037715464
7,43,0.16231760022841338,1.426691857683616,1.629099690407543
7,44,3.226375110802106,1.3054053659684097,1.7170137006953945
7,45,0.04450104404891647,1.430965458714898,1.6252826420759239
8,46,3.0133479838949424,1.3621563503601664,1.7649994519695789
8,47,2.5906426902130115,1.294656030199439,1.6585637011043368
8,48,0.1661181369961789,1.4265539994879868,1.6292228210862785
8,49,0.04843943877178001,1.4291321048112047,1.6235175458184212
8,50,3.222436788550979,1.3072387172433104,1.7187787993008534
8,51,2.1161272797467907,1.3051063919674415,1.6356195555757436
9,52,3.0138994188344173,1.3553744203138265,1.75744660355193
9,53,0.15851706346064787,1.4268297158792451,1.6289765597288075
9,54,2.5868419899192774,1.2947938943267026,1.6584405651276488
9,55,3.2300379512824926,1.306962997616615,1.7190250635481166
9,56,0.04491461917504347,1.4258790244440271,1.6196180205343091
9,57,2.1273910451027365,1.3063883126167837,1.637877174969616
10,58,3.0212246283971975,1.358489647810365,1.7614692547586612
10,59,0.15851706346064787,1.4268297158792451,1.6289765597288075
10,60,2.5830415274814973,1.2949317498261343,1.6583174368570737
10,61,3.226099393332369,1.3087963309915795,1.720790124904219
10,62,0.048301578958432345,1.4308276005866738,1.6254057726944553
10,63,2.1199277421845704,1.30496853646801,1.6357426838463187
11,64,3.0367026691730046,1.3545472700615726,1.7581853885876069
11,65,0.16231760022841338,1.426691857683616,1.629099690407543
11,66,2.5830415274814973,1.2949317498261343,1.6583174368570737
11,67,2.1199277421845704,1.30496853646801,1.6357426838463187
12,68,3.0399516966713094,1.361191344608481,1.7658613652758308
12,69,0.16231760022841338,1.426691857683616,1.629099690407543
12,70,2.5830415274814973,1.2949317498261343,1.6583174368570737
12,71,2.1199277421845704,1.30496853646801,1.6357426838463187
12,72,2.902089131813585,1.3323826019285139,1.7235414696685254
12,73,0.04843943877178001,1.4291321048112047,1.6235175458184212
13,74,3.0399516966713094,1.361191344608481,1.7658613652758308
13,75,2.5792410650437176,1.295069605325566,1.6581943085864983
13,76,0.15851706346064787,1.4268297158792451,1.6289765597288075
13,77,2.89435011358264,1.334353764275142,1.7251833732108088
13,78,2.123590582664957,1.3065261681162152,1.6377540466990408
13,79,3.222436788550979,1.3072387172433104,1.7187787993008534
13,80,0.04519033448782281,1.4224880859486253,1.6158416258687285
14,81,3.0437521591090895,1.361053489109049,1.765984493546406
14,82,0.15471652669288236,1.4269675740748742,1.6288534290500722
14,83,2.5831793851378873,1.2932362805784334,1.6564292395242832
14,84,3.218222750987072,1.312463007013613,1.7243202925718928
14,85,2.123590582664957,1.3065261681162152,1.6377540466990408
14,86,2.935388328596705,1.295674753836837,1.684874219540537
15,87,3.0478283411735645,1.3575246420586793,1.7623311680649132
15,88,0.15851706346064787,1.4268297158792451,1.6289765597288075
15,89,3.222298930894589,1.3089341864910111,1.7206669966336436
15,90,2.5792410650437176,1.295069605325566,1.6581943085864983
15,91,2.905889594251365,1.3322447464290823,1.7236645979391005
15,92,2.123866300134694,1.3031352030930452,1.6339776224902165
15,93,0.045466051957560136,1.4190971209254555,1.6120652016599042
16,94,3.0592299663428584,1.3571110669325523,1.7627005605827517
16,95,0.15851706346064787,1.4268297158792451,1.6289765597288075
16,96,3.2221610732381993,1.3106296557387123,1.7225551939664339
16,97,2.5792410650437176,1.295069605325566,1.6581943085864983
16,98,2.1311915075405166,1.3062504571173519,1.638000303240191
16,99,0.04912872921068634,1.420654732044932,1.6140765296112258
16,100,2.906027454064713,1.3305492506536132,1.7217763710630667
17,101,3.222298930894589,1.3089341864910111,1.7206669966336436
17,102,3.0595056816556374,1.3537201284371505,1.758924165917171
17,103,0.1621797447289817,1.4283873004035488,1.6309878581970896
17,104,2.5792410650437176,1.295069605325566,1.6581943085864983
17,105,2.1237284424783045,1.3048306723407461,1.6358658198230067
18,106,3.0595056816556374,1.3537201284371505,1.758924165917171
18,107,3.226375110802106,1.3054053659684097,1.7170137006953945
18,108,2.5754403647499835,1.2952074694528297,1.6580711726098103
18,109,0.1621797447289817,1.4283873004035488,1.6309878581970896
18,110,2.9322771565978316,1.287335236569996,1.6753100750627663
18,111,2.1237284424783045,1.3048306723407461,1.6358658198230067
18,112,0.045603909613949806,1.4174016516777546,1.6101770043271137
19,113,3.0711830221377103,1.3499156148156217,1.7555171637694287
19,114,2.5792410650437176,1.295069605325566,1.6581943085864983
19,115,3.2265129684584957,1.3037098967207088,1.715125503362604
19,116,0.16231760022841338,1.426691857683616,1.629099690407543
19,117,3.0216381992094083,1.3534032665950306,1.7558046923035338
19,118,2.9284764563040975,1.2874731006972595,1.6751869390860783
19,119,2.127528904916084,1.3046928168413146,1.635988948093582
19,120,2.9219188321106926,1.3215204472617819,1.712827875644285
19,121,0.04871515408455934,1.4257411663158028,1.6197411511528406
20,122,0.16231760022841338,1.426691857683616,1.629099690407543
20,123,3.0329019688792704,1.3546851341888362,1.7580622526109189
20,124,2.5792410650437176,1.295069605325566,1.6581943085864983
20,125,3.086247249931436,1.3510596799655321,1.7578979114338764
20,126,3.2301758110958403,1.305267501841146,1.7171368366720825
20,127,2.9322771565978316,1.287335236569996,1.6753100750627663
20,128,2.1273910451027365,1.3063883126167837,1.637877174969616
20,129,0.04871515408455934,1.4257411663158028,1.6197411511528406
21,130,0.16231760022841338,1.426691857683616,1.629099690407543
21,131,3.0178377367716287,1.3535411220944622,1.7556815640329586
21,132,2.5792410650437176,1.295069605325566,1.6581943085864983
21,133,2.1310536498841266,1.3079459263650528,1.6398885005729815
21,134,3.23031366875223,1.303572032593445,1.715248639339292
21,135,3.0899100947257385,1.3526172585582013,1.759909215200111
21,136,2.9324150142542216,1.285639767322295,1.673421877729976
21,137,0.04519033448782281,1.4224880859486253,1.6158416258687285
22,138,3.021362483896629,1.3567942050904322,1.7595810869691144
22,139,0.16231760022841338,1.426691857683616,1.629099690407543
22,140,2.575302504936636,1.2969029652282986,1.6599593994858444
22,141,2.138516954959251,1.3093656759860584,1.642022962153035
22,142,3.23031366875223,1.303572032593445,1.715248639339292
22,143,3.082171072180877,1.3545884739603657,1.761551177828882
22,144,2.9362154766920012,1.2855019118228632,1.6735450060005514
22,145,0.04871515408455934,1.4257411663158028,1.6197411511528406
23,146,3.0253010440037107,1.3549608451876995,1.7578159960697683
23,147,0.16231760022841338,1.426691857683616,1.629099690407543
23,148,2.575302504936636,1.2969029652282986,1.6599593994858444
23,149,3.2341141311900095,1.3034341770940134,1.7153717676098674
23,150,3.0745701473053177,1.354864184959229,1.7613049212877314
23,151,2.1461178798348106,1.3090899649871952,1.6422692186941854
23,152,2.9362154766920012,1.2855019118228632,1.6735450060005514
23,153,0.04871515408455934,1.4257411663158028,1.6197411511528406
24,154,3.0253010440037107,1.3549608451876995,1.7578159960697683
24,155,0.1661181369961789,1.4265539994879868,1.6292228210862785
24,156,2.5751646472802463,1.2985984344759998,1.6618475968186346
24,157,3.0709073068249313,1.3533065533110236,1.7592935584350093
24,158,3.23397627353362,1.3051296463417144,1.7172599649426576
24,159,2.9360776190356117,1.2871973810705641,1.6754332033333417
24,160,0.048163723459000676,1.4325230433066065,1.627293940484002
24,161,2.138516954959251,1.3093656759860584,1.642022962153035
25,162,0.15851706346064787,1.4268297158792451,1.6289765597288075
25,163,3.0330398243787022,1.3529896914689035,1.7561740848213723
25,164,2.571639902312204,1.2953453249522613,1.6579480443392351
25,165,3.082171072180877,1.3545884739603657,1.761551177828882
25,166,3.2341141311900095,1.3034341770940134,1.7153717676098674
25,167,2.9359397613792217,1.288892850318265,1.677321400666132
25,168,2.142179559740641,1.3109232897343275,1.6440342877564007
25,169,0.04857729427121168,1.427436662091272,1.6216293780288746
26,170,0.16231760022841338,1.426691857683616,1.629099690407543
26,171,3.052318331906205,1.348909405165143,1.7530132878344058
26,172,3.0977867349140777,1.348950609063936,1.7563790770756809
26,173,2.571639902312204,1.2953453249522613,1.6579480443392351
26,174,3.2341141311900095,1.3034341770940134,1.7153717676098674
26,175,2.9359397613792217,1.288892850318265,1.677321400666132
26,176,0.04899086939733867,1.422350227820401,1.61596475648726
27,177,0.1699186737639444,1.4264161412923577,1.629345951765014
27,178,3.0828603626197837,1.346111101194093,1.7521101616216863
27,179,2.5677015800610765,1.297178676227162,1.6597131429446939
27,180,2.9436787817671255,1.286921661443869,1.6756794675806048
27,181,0.044225328736137146,1.4343563972103,1.6290590367415045
27,182,2.958053721278903,1.2965430728322838,1.6875012019090043
28,183,0.15471652669288236,1.4269675740748742,1.6288534290500722
28,184,3.0983381655396363,1.3421687320731326,1.7488262877445193
28,185,2.5677015800610765,1.297178676227162,1.6597131429446939
28,186,3.2375010185016624,1.3083827558654526,1.7211595174220573
28,187,2.9398780814733914,1.2870595255711326,1.6755563316039168
29,188,3.0904615253512975,1.3458353815673978,1.7523564258689497
29,189,0.1661181369961789,1.4265539994879868,1.6292228210862785
29,190,3.23397627353362,1.3051296463417144,1.7172599649426576
29,191,2.5677015800610765,1.297178676227162,1.6597131429446939
29,192,2.9436787817671255,1.286921661443869,1.6756794675806048
29,193,0.04885301174094901,1.424045697068102,1.6178529538200503
30,194,3.1058014727717187,1.34358845516637,1.7509607197813293
30,195,0.15851706346064787,1.4268297158792451,1.6289765597288075
30,196,3.23397627353362,1.3051296463417144,1.7172599649426576
30,197,2.5598247020167832,1.3008453343492592,1.6632432733630114
30,198,2.9398780814733914,1.2870595255711326,1.6755563316039168
30,199,2.958743011717809,1.2880657000660112,1.678060185701809
31,200,3.1094640753961507,1.3451460954424073,1.7529720749279385
31,201,0.17005653357729206,1.4247206455168886,1.6274577248889799
31,202,3.23397627353362,1.3051296463417144,1.7172599649426576
31,203,2.5601004173295623,1.2974543958538574,1.6594668786974307
31,204,2.9359397613792217,1.288892850318265,1.677321400666132
31,205,0.04491461917504347,1.4258790244440271,1.6196180205343091
31,206,2.9549425492800294,1.2882035555654427,1.6779370574312336
32,207,0.15851706346064787,1.4268297158792451,1.6289765597288075
32,208,3.1060771880844977,1.340197516670968,1.7471843251157486
32,209,3.2375010185016624,1.3083827558654526,1.7211595174220573
32,210,2.55657567236152,1.294201286330119,1.655567326218031
32,211,2.9360776190356117,1.2871973810705641,1.6754332033333417
32,212,2.9777455617626627,1.2873764139410209,1.6786758347607977
33,213,0.16625599680952655,1.4248585037125179,1.6273345942102444
33,214,3.10593932827115,1.3418930124464372,1.7490725519917825
33,215,2.552361634797613,1.2994255761004216,1.6611088194890706
33,216,3.2375010185016624,1.3083827558654526,1.7211595174220573
33,217,2.168921130173398,1.308262814734941,1.6430080037298622
33,218,2.9776077041062727,1.2890718831887216,1.6805640320935882
33,219,2.9359397613792217,1.288892850318265,1.677321400666132
34,220,3.1096019352094983,1.3434505996669381,1.7510838480519046
34,221,0.16231760022841338,1.426691857683616,1.629099690407543
34,222,2.563763259966907,1.2990120009742947,1.6614782120069091
34,223,3.237363160845273,1.3100782251131535,1.7230477147548475
34,224,2.172721830467132,1.3081249506076775,1.6431311397065502
34,225,2.966343936593369,1.2877899890671478,1.6783064422429592
35,226,3.109188360083371,1.348537033937809,1.7567484695935194
35,227,0.1661181369961789,1.4265539994879868,1.6292228210862785
35,228,2.56023827714291,1.2957589000783885,1.6575786518213966
35,229,3.241301480939442,1.3082449003660208,1.7212826456926327
35,230,2.9626813318119787,1.2862323753188787,1.6762951166395936
35,231,2.939464506347264,1.2921459598420033,1.6812209531455315
36,232,3.1176166730671393,1.338088445769372,1.745665490757553
36,233,0.1661181369961789,1.4265539994879868,1.6292228210862785
36,234,2.5679772975308137,1.2937877112039922,1.6559367187358696
36,235,2.955080406936419,1.2865080863177418,1.6760488600984433
36,236,3.241301480939442,1.3082449003660208,1.7212826456926327
37,237,3.117754528566571,1.3363930030494393,1.7437773229680062
37,238,0.1661181369961789,1.4265539994879868,1.6292228210862785
37,239,2.564176835093034,1.293925566703424,1.6558135904652942
37,240,2.962543474155589,1.2879278445665796,1.678183313972384
38,241,3.1176166730671393,1.338088445769372,1.745665490757553
38,242,0.1661181369961789,1.4265539994879868,1.6292228210862785
38,243,2.5639011176232964,1.2973165317265938,1.6595900146741187
38,244,3.2415771984091797,1.304853935342851,1.7175062214838082
38,245,2.977883419419052,1.28568094469332,1.6767876374280073
39,246,3.1366192231119925,1.3373991596443817,1.7462811398165419
39,247,2.5639011176232964,1.2973165317265938,1.6595900146741187
39,248,0.16978081826451272,1.4281115840122904,1.6312341195545605
39,249,0.12403654696997321,1.4314613770568305,1.6316447792490332
40,250,3.1290182982364327,1.337674870643245,1.7460348832753916
40,251,0.15851706346064787,1.4268297158792451,1.6289765597288075
40,252,2.5717777599685934,1.2936498557045604,1.6560598470064447
40,253,2.9702824945434925,1.2859566556921833,1.676541380886857
41,254,3.128880438423085,1.3393703664187142,1.7479231101514254
41,255,0.1661181369961789,1.4265539994879868,1.6292228210862785
41,256,2.5719156176249833,1.2919543864568594,1.6541716496736543
41,257,2.977883419419052,1.28568094469332,1.6767876374280073
42,258,3.121417135504919,1.3379505902699405,1.7457886190281282
42,259,0.16231760022841338,1.426691857683616,1.629099690407543
42,260,2.5754403647499835,1.2952074694528297,1.6580711726098103
42,261,2.981821977369176,1.2838476113183552,1.675022576071905
43,262,3.1208657005654445,1.3447325203162803,1.753341467445777
43,263,2.57910320523037,1.296765101101035,1.6600825354625324
43,264,0.15851706346064787,1.4268297158792451,1.6289765597288075
43,265,2.9702824945434925,1.2859566556921833,1.676541380886857
44,266,3.1212792756915713,1.3396460860454096,1.7476768459041623
44,267,2.5788274899175905,1.3001560395964369,1.663858930128113
44,268,0.1661181369961789,1.4265539994879868,1.6292228210862785
44,269,2.9666196519061483,1.284399050571746,1.6745300475773788
44,270,2.1879239180742056,1.3075735199821188,1.643623660494964
44,271,2.940015939129781,1.2853640563234316,1.6736681342711266
45,272,3.1212792756915713,1.3396460860454096,1.7476768459041623
45,273,2.5826279523553706,1.300018184097005,1.6639820583986884
45,274,0.1699186737639444,1.4264161412923577,1.629345951765014
45,275,2.187648200604468,1.3109644850052886,1.6474000847037884
45,276,2.9702824945434925,1.2859566556921833,1.676541380886857
46,277,3.1215549910043507,1.3362551475500077,1.7439004512385816
46,278,2.58276581001176,1.2983227148493044,1.662093861065898
46,279,0.1661181369961789,1.4265539994879868,1.6292228210862785
46,280,2.940015939129781,1.2853640563234316,1.6736681342711266
47,281,3.12183070631713,1.332864209054606,1.7401240565730007
47,282,2.5867041301059297,1.2964893901021717,1.6603287920036829
47,283,0.1621797447289817,1.4283873004035488,1.6309878581970896
47,284,2.9512797066426852,1.2866459504450054,1.6759257241217553
47,285,3.241301480939442,1.3082449003660208,1.7212826456926327
48,286,3.1257690285682576,1.3310308577797052,1.738358957967542
48,287,2.590366972743274,1.298046995222609,1.662340125313161
48,288,0.17371919566571276,1.426278283635968,1.6294690819621174
48,289,3.245102181233176,1.3081070362387572,1.7214057816693207
49,290,3.1295697288619917,1.3308929936524414,1.73848209394423
49,291,2.5867041301059297,1.2964893901021717,1.6603287920036829
49,292,0.1735813401662811,1.4279737263559007,1.631357249751664
49,293,2.940015939129781,1.2853640563234316,1.6736681342711266
49,294,3.245240038889566,1.3064115669910563,1.7195175843365302
50,295,3.129431869048644,1.3325884894279105,1.740370320820264
